nbhd_code,UHI2003,UHI2004,UHI2005,UHI2006,UHI2007,UHI2008,UHI2009,UHI2010,UHI2011,UHITREND,Cities_urbanLST_count
montreal_20,-0.49591095,0.203817014,0.494546916,0.86642339,0.195710632,0.122929,0.704674621,0.476859481,0.049072273,0.445970219,9
montreal_21,1.556793804,1.803355889,1.787806153,1.602045171,2.251898865,1.634718798,2.028048806,2.358810813,1.423045347,0.274088313,18
montreal_22,6.473093499,6.262886212,7.322092243,4.734795112,6.186956877,4.990782469,4.824238207,6.216507348,5.227885339,-1.643281658,8
montreal_23,4.087407233,2.931924353,3.309865123,3.037167519,3.978922695,3.297667179,2.746808561,4.562462052,3.726067125,0.430106534,22
montreal_24,4.295021096,3.876077622,3.830178775,3.095968928,4.083409621,3.778320285,3.421056051,4.159092146,3.992318054,-0.082943781,29
montreal_25,7.08306111,6.593133604,8.191404624,4.780663537,6.073380085,4.910934662,5.047004621,6.793832164,5.500086836,-1.981388383,3
montreal_26,3.06440384,2.843738498,3.189848454,3.227542146,3.570378635,2.557796476,2.633595167,3.581514732,3.12607805,0.112962216,14
montreal_27,3.01984487,2.673910322,3.613083306,2.964872607,3.856990234,1.730781021,2.460294495,3.831889303,3.772518752,0.490827211,19
montreal_28,5.790339776,5.529115804,7.790412926,4.679403818,6.186009306,4.670569612,4.612791593,5.69922483,4.925340675,-1.552291033,3
montreal_29,7.480230353,6.443485525,8.614383189,5.398576564,7.516356353,4.627160635,5.070245007,6.87772882,5.948507867,-2.113975392,10
montreal_3,7.410708615,6.548042609,9.192032387,5.349550951,6.918024412,4.874420064,5.489635375,6.796393294,5.904141762,-2.193523378,30
montreal_30,4.586302785,3.410525419,4.476993695,3.388674263,4.53603822,3.666253203,3.433905658,5.13587464,3.806514084,0.041382621,26
montreal_31,-0.604376222,-0.218279356,0.143301145,0.403715766,-0.363065391,-0.083326223,0.179095462,-0.473037261,-0.483170196,-0.115817161,17
montreal_32,-2.27369411,-2.051094737,-1.387327171,-1.251350301,-2.257687862,-1.657946627,-1.414894937,-2.49113308,-2.490570275,-0.441558591,12
montreal_33,7.387821492,6.054495643,9.396515333,6.508112999,7.29142356,4.968779048,6.321175745,6.507036603,5.818266388,-2.101768444,6
montreal_34,3.939225119,3.684195832,0.346262979,2.841191982,3.672197827,1.129082718,3.27283402,0.299115906,3.829222105,-1.075703169,1
montreal_4,5.500377157,5.364029352,5.666020138,3.753738476,5.615139837,4.433070266,3.932930023,4.566148033,4.286046534,-1.672969148,28
montreal_5,3.117633188,3.28267424,3.609486733,2.052145212,3.264808109,3.143213124,2.612391123,3.369049811,2.893948657,-0.256455787,32
montreal_6,6.994812479,6.527877335,10.16565,5.946689791,8.851318047,4.522088841,4.908298777,7.427043197,6.739147997,-1.710743956,12
montreal_7,5.140591099,4.038066573,6.055833721,3.885126849,5.375290254,3.305017847,4.069768329,4.932085841,3.924562634,-1.12238264,27
montreal_8,-1.228165001,-1.240026696,-0.986788428,-0.939381871,-1.044691988,-0.999379234,-1.037599008,-1.132572864,-0.888772623,0.253052081,33
montreal_9,4.944223179,4.389350544,6.065593355,3.647058349,6.044260546,2.421786683,3.269341714,6.083790903,4.498987743,-0.585899269,38
newyork_001,0.399350857,0.550678264,0.411712795,0.827618817,0.614596414,0.78787909,0.614382906,0.637690041,0.266852585,0.016107123,12
newyork_002,2.25312763,2.219200364,2.389599395,2.516497345,2.120725218,2.433847989,2.53342336,2.299489649,2.202966,0.040869985,24
newyork_003,1.152671959,0.685377384,1.157586818,1.060887695,0.914263413,1.109917305,0.853937939,0.982650801,0.896701967,-0.115054644,26
newyork_004,3.154014706,3.044648616,3.229551629,3.327291298,3.059693317,3.453988126,2.721162064,3.21507927,2.722805331,-0.35060464,13
newyork_005,3.259514432,3.232621066,3.582185857,3.727225172,3.384335116,3.519883083,2.917721957,3.524492069,2.65184418,-0.515222981,16
newyork_006,1.766010671,1.852380935,1.936056146,2.360766813,1.990314245,2.169288531,1.796083939,2.17025795,1.43389893,-0.141039769,6
newyork_007,2.05111986,2.341810666,2.417089403,2.642926663,2.220415421,2.407748065,1.869920382,2.44432196,1.258467459,-0.698765394,4
newyork_008,2.446428256,2.817231388,2.871135075,3.03482749,2.632503184,2.544586547,2.266908149,2.851884526,1.586166813,-0.839296859,7
newyork_009,2.997832671,2.900200452,3.200499861,3.156410194,3.243061366,3.244087247,2.709313332,3.132853156,2.892338856,-0.103118859,14
newyork_010,2.676356269,2.686584543,2.907636444,2.658488566,2.924017572,2.658194113,2.254821352,2.802548493,1.950121282,-0.643828789,12
newyork_011,1.064045523,1.350560378,1.128043461,1.085142405,0.961916079,1.050381955,0.513345874,1.183081175,0.099476173,-0.937478439,6
newyork_012,2.081690164,1.981984325,1.780534178,1.790782134,1.814259755,1.389880555,1.617101763,2.14946137,0.612946027,-1.016718637,4
newyork_013,2.129827621,2.183861965,2.015334491,2.133276288,2.055167188,1.659193231,1.72486343,2.27051958,0.762895767,-1.043796625,5
newyork_014,1.525989434,1.764188552,1.624281482,1.601630543,1.745910805,1.395944062,1.221218339,1.849762939,0.402009317,-0.875168346,7
newyork_015,0.826660438,1.379686397,1.025413578,0.819746989,1.156431089,0.47935918,0.696968878,1.541163146,-0.065555985,-0.680285442,1
newyork_016,1.237727799,1.647588053,1.307082214,0.942566814,1.447242543,0.507764442,0.858945255,1.766903782,0.24643036,-0.823053143,6
newyork_017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
newyork_018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
newyork_019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
newyork_020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
newyork_021,1.300811798,1.254788617,1.755881102,1.874555909,1.316113786,1.605570587,1.489312413,1.404891991,2.318846973,0.620054687,83
newyork_022,1.691205698,1.673686761,1.825160467,2.131273054,1.538470994,1.846477833,1.803913673,1.665289292,2.356842017,0.385010677,62
newyork_023,1.551431062,1.569295778,1.364922871,2.113305917,1.608956705,1.871966237,1.464972483,1.538568785,1.909108618,0.216214798,41
newyork_024,3.427915364,3.117375844,4.090958103,3.620357403,3.379331201,3.195081756,2.82961537,3.540596759,2.119861021,-1.151752623,10
newyork_025,3.919096777,3.74913209,4.514649649,4.413718095,3.848137965,3.729081957,3.393066359,4.020940602,2.870147646,-1.051362284,9
newyork_026,4.142929851,3.93986582,4.536949561,4.360258761,3.709302301,3.776161749,3.165855584,3.792098032,2.788008183,-1.531545834,9
newyork_027,3.453505052,2.933319165,3.447082223,3.232756221,2.722954968,2.937418381,2.377930965,2.605689862,2.136876618,-1.447173667,7
newyork_028,3.115367967,2.787289223,2.779836463,2.826883845,2.394526592,2.618752243,2.392470386,2.390340866,2.05955358,-1.066161063,14
newyork_029,4.380434682,4.069251468,4.035172129,4.191869227,3.479712779,3.560055212,2.881535681,3.481534288,2.748121108,-1.871915458,8
newyork_030,5.037103651,4.627681939,4.416963542,4.712191045,4.037115133,3.975072274,3.78146065,4.289232528,3.613425601,-1.453030831,10
newyork_031,4.393285142,3.780819864,4.074513342,3.966964818,3.471989688,3.640623266,3.572803424,4.036362798,3.471611586,-0.708304468,19
newyork_032,3.10474985,3.130880641,2.685433415,3.133227692,2.411527153,2.902216535,2.369599289,2.591524624,2.621799401,-0.735424876,36
newyork_033,5.04984472,4.730463606,4.152379489,4.611531209,3.778504061,4.020483907,3.265844081,3.592716552,3.19980836,-2.196250787,11
newyork_034,4.590706219,4.128481719,3.745107092,4.153488918,3.327105872,3.393373038,2.742866621,3.253531079,2.521336897,-2.277821005,5
newyork_035,2.806821521,2.350988785,2.222869897,2.584258822,1.89834671,2.146800438,1.907083193,1.621807101,1.836499014,-1.189644479,10
newyork_036,3.287973656,2.901318687,2.738608665,2.643137163,2.240570199,2.055016406,2.2688241,1.726075856,1.978001793,-1.715550972,9
newyork_037,4.422448724,3.872443448,3.672716531,4.07996166,3.135644159,3.65191789,3.196998462,2.924885781,3.118364648,-1.573081536,12
newyork_038,5.082060473,4.607951786,4.111042296,4.520715499,3.564036956,4.185089291,3.509143373,3.466412778,3.448894669,-1.916117382,8
newyork_039,3.691622492,3.357744609,2.855057777,3.481804195,2.399298275,3.283798289,2.478089798,2.752217616,2.777979967,-1.070515491,15
newyork_040,4.366678336,3.712352887,3.653342753,3.989840226,3.089095575,3.70713332,3.132215418,2.87589418,3.138749885,-1.45767525,9
newyork_041,3.677993219,3.052622837,3.161768262,3.270627525,2.407408421,3.056097186,2.713492126,2.543291057,3.074356998,-0.842270473,10
newyork_042,1.917057646,1.812849497,1.869973435,1.824431043,2.104330977,1.842388271,1.552117617,2.061067945,0.53772471,-0.898405135,16
newyork_043,2.271653917,2.217873056,2.597948013,2.578261395,2.577347806,2.4323688,2.028203255,2.44071257,1.642591479,-0.522185554,13
newyork_044,2.360402859,1.957620724,2.486403566,2.271369185,2.490508715,2.448163278,2.0310662,2.071742376,2.14535467,-0.208618073,33
newyork_045,2.324873484,2.108759289,2.746917746,2.419079071,2.517587297,2.512579141,2.163176366,2.529462248,2.880352565,0.401673752,31
newyork_046,3.797486515,3.976090784,4.228012459,3.756259961,3.859099636,3.671489696,4.144662409,4.486056882,4.90127452,0.948929992,70
newyork_047,3.117739575,2.611135526,3.784323888,3.160615213,3.243547533,3.261816717,3.134737799,3.668285624,3.916802338,0.861621779,24
newyork_048,3.164985667,2.802369661,3.525755693,3.19397934,3.289929753,3.093691007,2.723061836,3.218318524,2.746249626,-0.35546227,12
newyork_049,3.983282665,2.977062136,3.959223437,3.481337141,3.542740747,3.423291121,3.181993546,3.710973452,3.383530421,-0.301630138,10
newyork_050,3.045473714,2.837039045,3.487588362,3.231221405,3.521060429,2.973808069,2.75373211,3.47903114,2.101342855,-0.595945499,15
newyork_051,3.547311137,2.950252282,3.856914251,3.620100364,3.550073138,3.276577884,2.99259513,3.816357184,2.882234498,-0.355692095,27
newyork_052,4.758745124,3.710925186,4.499588144,3.750205534,3.728881958,3.825749448,3.76036396,4.625223049,4.108642019,-0.210070547,15
newyork_053,4.334085055,4.486451138,4.875710793,4.474406697,4.573963238,4.442658332,4.680490419,5.093425313,5.64307904,1.105784892,32
newyork_054,4.40393916,4.218469362,4.433305045,4.019837148,3.811169123,4.232398309,4.310717409,4.519144169,4.300500014,0.075942288,20
newyork_055,-0.199776704,0.221589928,0.045146673,0.212857085,0.23040194,0.225893438,-0.099932314,0.086508137,0.088014612,0.078133045,24
paris_001,0.981996928,1.556562687,2.246251756,1.491727865,1.126768278,1.600709218,0.840198246,1.190343972,1.101186805,-0.554170384,3
paris_002,1.342956637,1.575180955,2.20160013,1.696796297,1.332132996,1.660803257,0.700543941,1.251768243,1.202053113,-0.761992942,1
paris_003,1.050137372,1.275051817,1.999713812,1.563701658,1.310399325,1.35475974,0.535948127,1.013294147,0.947466086,-0.722071907,1
paris_004,0.797197841,1.138459203,1.88826634,1.239465793,1.080196794,1.143348051,0.596135371,0.960536241,0.868458681,-0.488184201,3
paris_005,0.705058,1.251205703,1.765909765,1.078987134,1.032734369,1.144135441,0.789559688,1.412950638,1.110225093,0.036391888,3
paris_006,0.770355042,1.843522816,2.072094288,1.349526197,1.073391957,1.490982402,0.995118846,1.858070886,1.317027052,0.036306262,4
paris_007,0.727827572,1.665906015,1.982457549,1.191290478,0.924109103,1.426865684,1.070520405,1.639264888,1.247085248,0.068134707,4
paris_008,1.421533861,1.626194715,2.15230398,1.459221782,1.354385706,1.595164917,1.090597863,1.594938847,1.243710538,-0.465421666,6
paris_009,1.723255457,1.703817069,2.034614428,1.750909948,1.537906618,1.824474185,0.774776127,1.78083281,1.431348255,-0.563782325,5
paris_010,1.401401857,1.461879022,1.74893886,1.609114724,1.477998054,1.6258248,0.540850355,1.592725231,1.250418857,-0.435143385,6
paris_011,0.740104158,0.707803478,1.167337832,0.998313031,1.131528781,0.743321008,0.068426589,0.576334291,0.511035413,-0.627249508,6
paris_012,0.444022367,0.070136044,0.141269125,0.061686337,0.483041883,-0.14875818,-0.352709602,0.106952328,-0.045306506,-0.507544769,25
paris_013,0.602445345,0.985442622,1.054845093,0.849524436,0.835058178,0.71290662,0.803918969,1.637051874,0.968253508,0.463265057,12
paris_014,1.024277869,1.636864289,1.611174179,1.273778548,1.001638511,1.168829094,0.952062713,2.290936478,1.329979167,0.293641562,9
paris_015,0.759723152,1.684049474,1.508704513,0.995756621,0.974234309,1.187394497,1.210154222,1.856655422,1.672376259,0.627161261,14
paris_016,-0.077137847,0.220995702,0.13932263,0.34730752,0.052059255,0.261755439,0.357078785,0.268105011,0.2421223,0.294721457,25
paris_017,1.754788208,1.80068356,1.935279632,1.485012264,1.776600396,1.857811851,1.09726069,1.979572248,1.438143628,-0.338858426,8
paris_018,2.028057307,1.819365721,1.646037897,1.733431788,1.777606317,2.096319159,0.865529443,2.571139379,1.694975687,-0.04585584,10
paris_019,1.227985268,1.594483423,1.485755593,1.035590339,1.128420579,1.544842309,0.619693108,1.69778014,1.309476252,-0.097836486,9
paris_020,0.719088481,0.701995711,0.989958316,0.842717265,1.053823074,0.879168137,0.093665475,0.870913469,0.566965495,-0.30964558,9
saopaulo_001,9.420616831,9.181863563,9.160445079,9.021123047,9.307040548,8.812481522,8.825113419,9.154430516,8.343162129,-0.878570466,7
saopaulo_002,8.241034163,7.808356307,7.650814672,7.600749745,7.844825145,7.673933321,7.221169552,7.965342554,7.417037335,-0.601855872,9
saopaulo_003,2.732849479,2.242417972,2.220277886,2.37113997,2.366429527,2.417530777,2.282985157,2.77091506,2.539624537,0.164066141,35
saopaulo_004,9.142994598,9.045233075,8.850646556,8.88658199,9.307507317,9.550758064,8.992860817,8.943404421,8.690224174,-0.19466051,7
saopaulo_005,9.49937741,9.0796389,9.421459764,9.048650016,9.454847699,9.332017153,9.337662369,9.672611724,8.608935056,-0.277846433,8
saopaulo_006,9.367946795,9.118689777,8.80923629,9.007495193,9.363135948,9.351536248,9.034420239,9.70787206,8.845554091,0.078730831,7
saopaulo_007,7.370871001,7.414067818,7.33902229,7.486438801,7.565982781,7.452583585,7.040078287,7.266752441,7.011159179,-0.418756107,3
saopaulo_008,9.719015485,9.269638696,9.510319166,9.59664702,9.626873355,9.395545022,9.507588407,9.414624923,8.886390739,-0.517017303,7
saopaulo_009,9.12270698,8.844411429,8.921914878,8.983650947,9.065516932,8.967212318,8.955894816,9.286337973,8.603970259,-0.116274334,5
saopaulo_010,9.757285489,9.392142798,9.688171449,9.849778852,9.64866763,9.327938734,9.645223261,9.428896552,9.097788072,-0.522577483,3
saopaulo_011,4.644239225,4.222308542,4.11881511,4.668539208,4.577125583,4.413697177,4.867386402,4.757260944,4.393861885,0.307608067,24
saopaulo_012,7.937066404,7.508455082,7.197076448,7.23959471,7.54537117,7.097185301,6.858930492,7.38044686,7.081631141,-0.770744507,14
saopaulo_013,5.08338795,4.761587008,4.679946359,5.127614501,5.18737551,4.923339668,5.36182318,5.339259806,4.733529764,0.248844077,16
saopaulo_014,9.276561067,9.185823574,9.413766115,9.235490062,9.414367515,8.920490976,8.914371138,9.041487743,8.729037875,-0.656148217,5
saopaulo_015,8.262834078,8.132960583,7.788204989,7.767627896,8.368551594,7.822541294,7.483845546,7.514997241,7.496471997,-0.91219064,10
saopaulo_016,7.111196843,7.33035935,6.852992758,6.697442656,7.420669225,7.13076201,6.494446334,6.235852569,6.794686797,-0.80555567,15
saopaulo_017,7.963000845,7.84349842,7.3049018,7.840535823,7.783632752,7.556799996,7.908728851,7.788253904,7.781846578,0.00559461,14
saopaulo_018,7.470198141,7.02892817,6.914803471,6.982195581,7.435774261,7.343080278,6.591607743,7.542437689,6.99068815,-0.110503028,17
saopaulo_019,7.563943122,7.341450488,7.044768628,7.301149133,7.28004539,7.2565128,7.295027515,7.086917221,7.470545812,-0.113551267,16
saopaulo_020,9.743242362,9.248234384,9.120484444,9.068069325,9.272265875,9.408598042,8.804953614,9.362640154,8.686667328,-0.695602628,9
saopaulo_021,8.923040243,8.642138571,8.616341029,8.730578321,8.930295423,9.029273999,9.09773378,9.252940144,8.683974917,0.356270766,9
saopaulo_022,7.746159696,7.777946326,7.361656718,7.59841372,8.144693879,7.941262596,7.019458936,7.197667326,7.334420504,-0.621556743,13
saopaulo_023,4.11463369,3.933075607,3.402672559,3.558728483,3.8630334,3.555241568,3.405171388,3.125318327,3.622178004,-0.73193064,31
saopaulo_024,8.260058315,8.146490983,8.055793933,7.99631766,8.505863012,8.477643545,8.1384799,8.356118112,7.755938477,-0.123483358,11
saopaulo_025,4.983207557,4.925603662,4.850524752,4.989266664,5.334997591,4.978347179,4.65352947,5.146317425,5.274695052,0.23719687,16
saopaulo_026,7.422591213,7.437726359,7.381176984,7.408917147,7.622860055,7.62447183,7.148074359,7.524070993,7.04536067,-0.250089806,4
saopaulo_027,8.30102918,8.154924898,8.068354857,8.008135243,8.524275129,8.206824594,7.537516072,7.950196806,7.681402801,-0.659279669,12
saopaulo_028,8.51534799,8.084688232,7.720574267,8.277017094,8.344553894,8.620669642,7.839588512,8.665401436,7.895557279,-0.025890366,10
saopaulo_029,8.696392361,8.18629052,8.087868318,8.592141487,8.52826988,8.583322694,8.717954541,8.787645859,8.456212438,0.349116663,10
saopaulo_030,1.125217761,1.274703783,0.991043522,0.9643423,1.232784813,0.833372402,1.066792702,1.085346588,1.449536144,0.124955068,93
saopaulo_031,6.932179174,6.935185188,6.913423154,7.081023049,7.248960293,7.004594036,6.733721394,7.165139523,7.273382671,0.26980741,10
saopaulo_032,4.463918169,4.191199544,3.919915983,4.38071865,4.560175849,4.116682557,3.880256302,4.205043192,4.474986391,-0.04292527,23
saopaulo_033,9.270572626,9.2137204,9.3085591,9.037983237,9.510684667,8.819172969,8.593597084,9.060887229,8.576093912,-0.814191445,12
saopaulo_034,7.338875687,7.329282007,6.890794575,6.9486859,7.355405965,6.808096229,6.39067505,6.664373878,6.598556836,-1.016138085,11
saopaulo_035,9.016713495,8.899985766,9.1705497,8.976002742,9.634780712,9.074483439,8.478733944,9.092602094,9.160259269,-0.022186456,14
saopaulo_036,8.82768583,8.497517204,8.874387804,8.635247809,9.011110511,8.91304689,8.853871827,8.994250992,8.590605064,0.129774238,14
saopaulo_037,8.361213015,8.203602798,7.910885854,8.10433997,8.731397994,8.281139606,7.531582327,7.920341956,7.73366731,-0.656962127,16
saopaulo_038,7.65043112,7.085261412,7.431273582,7.545558226,7.842846894,7.744445616,7.639628598,8.225205054,7.005251638,0.242451737,6
saopaulo_039,8.869896169,8.175245392,8.473470544,8.299839359,8.683328168,8.294757805,8.49843419,9.045678261,8.497923222,0.19470876,4
saopaulo_040,8.990614726,8.404297381,8.444762829,8.23516417,8.493435362,8.303411946,8.178198742,8.507118717,8.458382361,-0.380890975,6
saopaulo_041,4.328876205,3.744344711,3.832581873,4.328274644,4.274291499,4.091359308,4.052105076,4.311469645,4.236021467,0.25534782,34
saopaulo_042,3.620538615,3.479472886,3.092882433,3.187763829,3.129314828,3.078906121,3.263294467,2.974141222,3.645800626,-0.197163431,40
saopaulo_043,8.012515591,8.071475506,8.103257922,8.167710439,8.684366567,8.025138564,7.458094156,8.327476567,8.051466979,-0.084848445,9
saopaulo_044,6.870617107,6.842689496,6.597354449,6.887550053,6.964688689,6.772210966,6.295157063,6.612120468,6.443520402,-0.519971294,7
saopaulo_045,5.047043999,5.010741931,4.502808122,4.743391802,4.851659047,4.599929207,4.792895431,4.494000528,4.923879265,-0.267695187,25
saopaulo_046,6.025064483,6.004538009,5.811458036,6.064428138,6.36547807,6.003996704,5.908808366,6.178740847,6.156071495,0.196817631,15
saopaulo_047,8.402771445,8.315066947,8.620076808,8.428251862,8.812874432,8.556870086,8.231180933,8.423981791,8.674739341,0.127573765,12
saopaulo_048,9.095156915,8.698629226,8.54955401,8.633824546,8.963372826,8.590851568,8.310712768,9.155818716,8.40007787,-0.321567195,10
saopaulo_049,8.181146733,8.281535685,8.235646807,8.233140737,8.426203313,8.107680141,7.88781227,8.041921756,7.796680591,-0.512972671,5
saopaulo_050,9.303836343,8.962449536,8.867908927,9.104951243,9.260267197,9.429574925,9.479076783,9.611434225,9.158388149,0.485353448,7
saopaulo_051,4.702848182,4.434847161,4.508576443,4.64986743,4.882801664,4.503700015,4.9550332,5.031518974,4.239785169,0.114084914,14
saopaulo_052,-0.867264892,-0.8687137,-0.326528736,-0.633835049,-0.755255148,-0.487293086,-0.672257375,-0.833793685,-0.842806648,-0.057053716,229
saopaulo_053,7.451821181,7.327107448,7.191710959,7.168571698,7.411307563,6.915221601,6.69897956,6.826144889,6.830423806,-0.871215012,10
saopaulo_054,9.711280851,9.335945579,9.674515403,9.431301243,9.60957925,9.096584,9.317727731,9.317103304,8.756001664,-0.82098936,8
saopaulo_055,7.10521659,6.869589202,6.415029606,6.556540389,6.950069787,6.474135917,6.13531598,6.558848021,6.298134181,-0.800397484,13
saopaulo_056,0.382477599,0.470639008,0.118227606,0.133610557,0.294251696,0.324457165,0.167676185,0.289278399,0.458616623,0.008369673,164
saopaulo_057,9.592243956,9.14615599,9.487013844,9.669285117,9.591164659,9.40170531,9.638048043,9.558344138,9.02676993,-0.165140512,2
saopaulo_058,5.759620087,5.612326384,5.297884109,5.492600385,5.928404807,5.605089747,5.485617468,5.663729359,5.536393483,-0.041790235,18
saopaulo_059,4.136251891,4.330727983,3.775628727,4.054693239,4.385377794,4.284880422,3.781350162,3.623240587,3.954939912,-0.434346675,19
saopaulo_060,9.359454739,8.951581983,9.15208745,8.9946847,9.207097381,9.21883591,8.608440931,9.444334891,8.661081118,-0.363062931,11
saopaulo_061,8.335802922,8.261877835,7.931289162,8.032189495,8.376038498,8.388884471,7.82008329,8.535252906,7.706464182,-0.260491086,6
saopaulo_062,3.658030807,3.238721657,3.17823906,3.608830453,3.637751869,3.344035156,3.412520876,3.967277225,3.914070826,0.568932519,25
saopaulo_063,7.414480509,7.247275405,6.87791702,7.100346338,7.319226843,7.092243805,6.514017967,7.108061934,6.75915426,-0.629141008,10
saopaulo_064,7.45457945,6.911560819,6.838421115,7.340309357,7.318253723,7.064370632,7.279467915,7.53526734,7.309960142,0.316466201,17
saopaulo_065,9.381374208,8.853053957,9.434232434,9.071425877,9.282724595,9.364532853,8.893630773,9.621516614,8.757389988,-0.163107542,6
saopaulo_066,7.656800151,7.060945011,6.87352506,7.317814402,7.189409989,6.715276796,7.199238881,7.172420102,7.012500961,-0.365646908,14
saopaulo_067,8.102534682,8.038628998,8.12805493,8.125502548,8.231530505,8.21754646,7.78908627,8.223211648,7.641975998,-0.312396699,3
saopaulo_068,8.381510539,7.874005539,7.497037726,7.78980637,7.93592429,7.371854212,7.488429955,7.863458917,7.703603003,-0.529739618,12
saopaulo_069,8.58519037,8.497428155,8.459676301,8.182820906,8.792725254,8.546541418,8.040430149,8.460711898,8.093703256,-0.425144837,17
saopaulo_070,8.872383506,8.671094053,8.57093163,8.646669644,8.872146638,8.922841845,8.522312966,9.230201931,8.384581726,-0.015824769,4
saopaulo_071,8.238240048,7.914451763,8.045006551,8.07119973,8.236293068,8.147717012,8.371079396,8.48039851,7.653372943,0.014505799,13
saopaulo_072,7.228518666,7.461816125,6.797110431,6.974298742,7.45383214,6.946988629,6.804567553,6.722180823,6.688061829,-0.732188187,16
saopaulo_073,7.846564991,7.369455714,7.397973217,7.688339069,7.769733579,7.398289551,7.701497608,8.131604603,7.822336511,0.417755335,11
saopaulo_074,9.282214575,9.283988982,8.911913836,8.953411921,9.456228542,9.131624173,9.028565795,9.317299544,8.730621084,-0.282487685,13
saopaulo_075,7.675510283,7.731062031,7.435064195,7.604986622,7.966176841,7.711644824,7.309035255,7.394546027,7.635937707,-0.218872999,16
saopaulo_076,9.015573885,8.677764113,9.079392571,8.907775186,9.341838329,9.311160862,8.780344527,9.390210035,9.033154982,0.335491957,8
saopaulo_077,6.027992135,6.029759309,5.837051732,6.154307278,6.245191564,5.907166402,5.619275126,6.006418723,6.18707308,-0.019398678,14
saopaulo_078,8.903484891,8.962120303,8.603884487,8.727100391,9.256377666,9.133570003,8.693763028,8.641423169,8.766997882,-0.153635457,14
saopaulo_079,8.411636088,8.183550146,8.116554867,8.041369829,8.429313358,7.998663302,7.538470684,7.789991497,7.718261879,-0.858841279,11
saopaulo_080,8.952832903,8.83944761,8.925772303,9.035563828,9.007073528,8.804334171,8.653921569,8.899418277,8.372592892,-0.485996528,3
saopaulo_081,5.132558839,5.205032511,4.560318458,4.664043149,5.068097006,4.744677857,4.361798737,4.017401209,4.564877069,-1.025004287,11
saopaulo_082,9.562579833,9.159664559,9.052466077,9.036077395,9.191027193,9.118642261,8.816694784,9.122697052,8.583268162,-0.736187821,8
saopaulo_083,1.953041533,1.709825109,1.732125341,1.974306445,2.088161307,1.847288377,2.151382191,2.389012523,1.413417507,0.098426962,62
saopaulo_084,7.231984764,6.868740228,7.099424575,7.243702046,7.391788366,7.096639711,7.281395751,7.676703541,6.578961821,0.004779697,11
saopaulo_085,6.490322811,6.367269568,5.853956098,6.223267492,6.3342835,6.054848262,6.219161937,6.21054617,5.932545148,-0.356548066,12
saopaulo_086,9.28390859,9.039627571,9.531414885,9.113043038,9.707380096,9.49082213,8.847143451,9.298799205,9.267159516,-0.046707528,11
saopaulo_087,9.37438645,9.101547042,8.989550952,8.922018842,9.265761691,9.18956492,8.875195569,9.276525838,8.585590588,-0.431901958,9
saopaulo_088,9.30189716,8.90050557,9.182731903,9.386963397,9.488932542,9.426552633,9.447481062,9.537271206,8.607105882,-0.049963442,9
saopaulo_089,9.136628771,8.646195857,8.90474156,8.952278847,9.161270615,9.410349809,8.933422756,9.561618242,8.95130331,0.420066444,12
saopaulo_090,9.107766083,8.620989655,8.684828514,8.475779442,8.857958202,8.499609888,8.408074767,8.998256399,8.488108088,-0.312751466,7
saopaulo_091,9.436232293,9.178128472,9.209082437,9.445085631,9.597098921,9.452999568,9.546305226,9.693584961,8.721351907,-0.105132094,13
saopaulo_092,7.916986394,7.82703477,7.668959618,7.779698915,8.042531593,7.53542035,7.189040584,7.37838565,7.464327208,-0.726783456,9
saopaulo_093,9.671310952,9.183686257,9.270475229,9.035374969,9.352197063,9.396628153,8.815282823,9.642086246,8.68416174,-0.520421418,11
saopaulo_094,9.39668804,9.013886874,9.367347265,9.406284956,9.743717865,9.499834133,9.5338022,10.06008674,8.732954969,0.151687727,9
saopaulo_095,9.318509666,9.347291239,9.169314153,9.105063763,9.525562846,8.817647571,8.967239018,9.286399463,8.538750365,-0.665546499,9
saopaulo_096,7.703034866,7.298177029,7.004251887,7.058229851,7.346480921,6.994459034,6.922638359,7.273117038,6.914699255,-0.575920048,10
seoul_001,2.914030238,2.630744559,2.533469051,1.88220285,2.17998608,2.337124716,2.357727432,2.34989436,2.735190044,-0.242412124,33
seoul_002,3.075569747,2.70387954,2.738104494,2.735844233,2.687118335,2.877580147,2.648126288,3.102259526,3.190520602,0.269453813,45
seoul_003,2.237383932,2.03343425,2.095882434,2.151588156,2.010014335,2.305416294,2.003200921,2.213843934,2.076795741,-0.022109767,47
seoul_004,1.759817597,1.724275826,1.603896081,1.89936322,1.65580421,1.828754926,1.56096603,1.858449501,1.641244721,-0.038039812,61
seoul_005,0.992626148,0.849665987,0.764663401,0.911073958,0.914354337,0.932131557,0.763115534,0.710212974,1.100859718,0.005422851,39
seoul_006,1.995242057,1.815805508,1.955414652,1.781762608,1.743953754,2.0105963,1.526454965,1.634400716,1.90398095,-0.256390748,24
seoul_007,2.381702906,2.266685852,2.471520024,2.209287285,2.180112601,2.605094274,1.954871023,1.978627621,2.217695433,-0.359615933,25
seoul_008,2.139341614,2.220407546,2.165673048,1.916794876,2.092327753,2.417502575,1.831648677,2.007780675,2.457555034,0.077938671,16
