NDVI,UHI
0.29093,4.132
0.32038,3.6188
0.46957,3.1738
0.35432,3.4186
0.41456,3.3019
NaN,NaN
0.42956,2.1483
0.44922,2.2036
0.34978,1.8308
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.37628,1.2553
0.46255,1.9172
0.46052,2.3317
0.49392,2.6983
0.36702,3.2355
0.44061,3.8453
0.43427,3.9916
0.38578,3.9225
0.4447,4.1109
0.18218,4.4725
0.32111,4.6291
0.33113,5.4331
0.29905,5.2391
0.39513,4.7768
0.27502,4.3706
0.18482,4.6187
0.28189,4.9415
0.35117,4.7725
