"isInterpolated","useMicroData","CountryCode","CountryName","RegionCode","CoverageType","RequestYear","DataYear","DataType","PPP","PovertyLine","Mean","HeadCount","PovGap","PovGapSqr","Watts","Gini","Median","pr.mld","Polarization","ReqYearPopulation","SvyInfoID","Decile1","Decile2","Decile3","Decile4","Decile5","Decile6","Decile7","Decile8","Decile9","Decile10"
0,1,"WSM","Samoa","EAP","N","2010","2008","X",1.900278,5.5,283.4293,0.3963177,0.1226392,0.05076442,0.1619664,0.4204654,199.4787,0.2906449,-1,0.186205,"WSM_N2008X",0.02677,0.03715,0.04528,0.05454,0.06457,0.07613,0.08997,0.1135,0.1512,0.3409
0,1,"STP","Sao Tome and Principe","SSA","N","2010","2010","X",10194.79,5.5,86.95079,0.923307,0.5069351,0.315409,0.8296096,0.3082127,72.77565,0.1544297,-1,0.174776,"STP_N2010X",0.03503,0.04879,0.05872,0.06869,0.07851,0.08975,0.104,0.1216,0.1531,0.2418
1,1,"SEN","Senegal","SSA","N","2010","","X",246.1074,5.5,96.75271,0.8796134,0.5008893,0.328487,0.8730114,-1,-1,-1,-1,12.916229,"SEN_N2005X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"SRB","Serbia","ECA","N","2010","2010","X",45.36962,5.5,346.7414,0.1246736,0.02786651,0.009905136,0.03529711,0.2901661,299.9557,0.1400916,-1,7.291436,"SRB_N2010X",0.03521,0.05123,0.06175,0.07231,0.08216,0.09174,0.1049,0.1221,0.1487,0.2299
0,1,"SYC","Seychelles","SSA","N","2010","2013","Y",7.895128,5.5,574.2387,0.1014811,0.03478528,0.01846745,0.05520855,0.4682279,379.4047,0.4016889,-1,0.08977,"SYC_N2013Y",0.01901,0.03524,0.04472,0.05306,0.06156,0.07172,0.08391,0.1005,0.1315,0.3988
1,1,"SLE","Sierra Leone","SSA","N","2010","","X",1767.19,5.5,70.11853,0.9456405,0.6023284,0.4182546,1.084038,-1,-1,-1,-1,6.45872,"SLE_N2003X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"SVK","Slovak Republic","ECA","N","2010","2010","Y",0.5670743,5.5,697.9344,0.02242134,0.00894685,0.005221078,0.01529754,0.2731309,636.454,0.1424245,-1,5.391428,"SVK_N2010Y",0.03123,0.05393,0.06698,0.07759,0.08637,0.096,0.1067,0.1206,0.1422,0.2184
0,1,"SVN","Slovenia","ECA","N","2010","2010","Y",0.681299,5.5,1055.581,0,0,0,0,0.2493246,960.4058,0.1054799,-1,2.048583,"SVN_N2010Y",0.03882,0.05817,0.0689,0.07761,0.08645,0.09584,0.1068,0.12,0.1403,0.2071
1,1,"SLB","Solomon Islands","EAP","N","2010","","X",7.131074,5.5,101.6782,0.8671568,0.4872231,0.3148561,0.8357567,-1,-1,-1,-1,0.52779,"SLB_N2005X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"ZAF","South Africa","SSA","N","2010","2010","X",5.067535,5.5,358.8852,0.5620116,0.2771417,0.1670154,0.4516706,0.6338319,140.6746,0.7529304,-1,50.979432362,"ZAF_N2010X",0.009379,0.0153,0.02054,0.02664,0.03443,0.04529,0.0628,0.09618,0.1768,0.5126
0,1,"SSD","South Sudan","SSA","N","2010","2009","X",1.543373,5.5,99.61779,0.8438942,0.5087654,0.3583009,0.9880382,0.4634066,70.51135,0.4027424,-1,10.067192,"SSD_N2009X",0.01252,0.02612,0.03725,0.04873,0.06249,0.07955,0.09988,0.1279,0.1736,0.332
0,1,"ESP","Spain","OHI","N","2010","2010","Y",0.776917,5.5,1209.243,0.02247752,0.0103546,0.007372201,0.01572174,0.3524546,1009.832,0.2437903,-1,46.576897,"ESP_N2010Y",0.02145,0.04187,0.05373,0.06608,0.07774,0.09013,0.1056,0.1264,0.1568,0.2601
1,1,"LKA","Sri Lanka","SAS","N","2010","","X",42.21893,5.5,209.4341,0.5452547,0.1756935,0.07571793,0.236307,-1,-1,-1,-1,20.119,"LKA_N2009X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,"LCA","St. Lucia","LAC","N","2010","1995","Y",2.139054,5.5,120.43,0.8101979,0.4282567,0.2714182,0.7466939,0.4258438,88.73879,0.3157385,0.3738608,0.17258,"LCA_N1995Y",0.02007,0.03218,0.04364,0.0551,0.06721,0.08084,0.09743,0.1201,0.1586,0.3248
0,1,"SDN","Sudan","SSA","N","2010","2009","X",1.48553,5.5,140.0534,0.7272787,0.3228799,0.1793801,0.4977618,0.3539535,113.0335,0.2131858,-1,34.385963,"SDN_N2009X",0.02639,0.04183,0.05274,0.06378,0.07496,0.08786,0.1037,0.125,0.1569,0.2669
0,1,"SUR","Suriname","LAC","N","2010","1999","Y",1.884817,5.5,314.283,0.4633536,0.2693284,0.2035485,0.2719817,0.5760975,201.089,1.612256,-1,0.526103,"SUR_N1999Y",0,0.01009,0.02686,0.03626,0.05191,0.07367,0.08728,0.1116,0.1751,0.4272
0,1,"SWZ","Swaziland","SSA","N","2010","2009.25","X",4.049069,5.5,118.8787,0.8170622,0.4929761,0.3428183,0.9151652,0.5145262,69.58999,0.4633162,-1,1.202843,"SWZ_N2009X",0.01479,0.02519,0.03335,0.04207,0.05258,0.06571,0.08524,0.1137,0.1675,0.3998
0,1,"SWE","Sweden","OHI","N","2010","2010","Y",9.105002,5.5,1494.653,0.007391925,0.00420053,0.00308745,0.009940061,0.2651903,1324.226,0.1329284,-1,9.378126,"SWE_N2010Y",0.03541,0.05648,0.06732,0.0762,0.08443,0.0935,0.1051,0.1223,0.1472,0.2121
0,1,"CHE","Switzerland","OHI","N","2010","2010","Y",1.613419,5.5,1939.237,0.002267963,0.00111427,0.0005474509,0.001532949,0.3255095,1626.345,0.1831861,-1,7.824909,"CHE_N2010Y",0.03072,0.04691,0.05731,0.06728,0.07795,0.08991,0.1042,0.1222,0.1495,0.2541
0,1,"SYR","Syrian Arab Republic","MNA","N","2010","2004","X",22.88657,5.5,266.2303,0.3575604,0.09567473,0.03611426,0.1227195,0.3577617,203.9922,0.2084355,-1,21.018834,"SYR_N2004X",0.03201,0.04446,0.05337,0.06223,0.07156,0.08235,0.09664,0.1169,0.1536,0.2868
1,1,"TJK","Tajikistan","ECA","N","2010","","X",1.88267,5.5,168.3535,0.6186457,0.2201256,0.1033017,0.3077231,-1,-1,-1,-1,7.64163,"TJK_N2009X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"TZA","Tanzania","SSA","N","2010","","X",585.5204,5.5,73.28193,0.940639,0.6036491,0.4229421,1.099493,-1,-1,-1,-1,46.098591,"TZA_N2007X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"THA","Thailand","EAP","N","2010","2010","X",12.84438,5.5,404.0995,0.1779898,0.04075329,0.01385392,0.05073148,0.3940277,295.8027,0.2552193,-1,67.208808,"THA_N2010X",0.02727,0.03885,0.04766,0.05679,0.06748,0.08036,0.09709,0.1195,0.1578,0.3072
1,1,"TMP","Timor-Leste","EAP","N","2010","","X",0.5613374,5.5,80.929,0.9530709,0.535306,0.3330051,0.8681973,-1,-1,-1,-1,1.109591,"TMP_N2007X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"TGO","Togo","SSA","N","2010","","X",232.215,5.5,77.40188,0.908345,0.5955568,0.4346354,1.15726,-1,-1,-1,-1,6.502952,"TGO_N2006X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"TON","Tonga","EAP","N","2010","2009","X",1.638717,5.5,304.5976,0.2964746,0.08567347,0.03544415,0.1141487,0.3749649,236.6638,0.2343268,-1,0.104137,"TON_N2009X",0.02685,0.04048,0.05039,0.0599,0.07097,0.08413,0.09999,0.1215,0.1565,0.2893
0,0,"TTO","Trinidad and Tobago","LAC","N","2010","1992","Y",4.619226,5.5,537.8148,0.1220818,0.03430468,0.01450071,0.04445869,0.4027296,415.702,0.2882084,-1.188754,1.3281,"TTO_N1992Y",0.02073,0.03433,0.04578,0.05757,0.07038,0.08493,0.1023,0.125,0.1601,0.2989
1,1,"TUN","Tunisia","MNA","N","2010","","X",0.6965338,5.5,284.4421,0.3127272,0.09649411,0.04319343,0.132962,-1,-1,-1,-1,10.639931,"TUN_N2005X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"TUR","Turkey","ECA","N","2010","2010","X",1.164342,5.5,437.4957,0.1593504,0.04834831,0.02076574,0.06512591,0.3878508,338.3024,0.2587028,-1,72.326914,"TUR_N2010X",0.02212,0.03691,0.04929,0.06056,0.07155,0.0843,0.1,0.1234,0.1588,0.293
0,0,"TKM","Turkmenistan","ECA","N","2010","1998","X",1.527624,5.5,172.1763,0.6558856,0.2835815,0.1537648,0.434956,0.4076536,126.1683,0.2778098,0.3609475,5.08721,"TKM_N1998X",0.02574,0.03567,0.04558,0.0559,0.06716,0.08016,0.09631,0.1188,0.1574,0.3173
0,1,"TUV","Tuvalu","EAP","N","2010","2010","X",1.172771,5.5,233.5754,0.4674723,0.1611977,0.07417384,0.2223571,0.3913902,174.9551,0.253813,-1,0.010531,"TUV_N2010X",0.02686,0.03903,0.04865,0.05936,0.06928,0.08024,0.09682,0.116,0.1566,0.3072
1,1,"UGA","Uganda","SSA","N","2010","","X",946.8904,5.5,96.42877,0.886723,0.5301874,0.3543193,0.9295538,-1,-1,-1,-1,33.915133,"UGA_N2009X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"UKR","Ukraine","ECA","N","2010","2010","X",3.311232,5.5,348.3612,0.0615737,0.009855749,0.002530795,0.01153732,0.2481898,311.5216,0.09953346,-1,45.8707,"UKR_N2010X",0.04421,0.05793,0.06723,0.07584,0.08497,0.09428,0.1049,0.119,0.1418,0.2098
0,1,"GBR","United Kingdom","OHI","N","2010","2010","Y",0.7564041,5.5,1417.505,0.007288656,0.002755721,0.001663626,0.004490469,0.3438728,1170.179,0.2056468,-1,62.766365,"GBR_N2010Y",0.02868,0.04483,0.05458,0.06454,0.07632,0.08829,0.103,0.1217,0.1506,0.2675
0,1,"USA","United States","OHI","N","2010","2010","Y",1,5.5,1898.781,0.0200188,0.01290193,0.01086333,0.01416619,0.4040765,1477.127,0.3392664,-1,309.348193,"USA_N2010Y",0.0165,0.03468,0.04657,0.05835,0.07111,0.08582,0.1031,0.1262,0.1634,0.2942
0,1,"URY","Uruguay","LAC","N","2010","2010","Y",16.42385,5.5,678.1831,0.08680288,0.02009511,0.007194195,0.02530221,0.4453626,468.5439,0.340273,-1,3.374415,"URY_N2010Y",0.0198,0.03082,0.04051,0.05116,0.06283,0.07672,0.09509,0.1208,0.1653,0.337
0,1,"UZB","Uzbekistan","ECA","N","2010","2003","X",635.7095,5.5,96.75187,0.891799,0.4856446,0.300925,0.79756,0.352688,76.16709,0.2083109,-1,28.5624,"UZB_N2003X",0.02882,0.04537,0.05576,0.06444,0.07363,0.0843,0.09755,0.1162,0.1506,0.2833
0,1,"VUT","Vanuatu","EAP","N","2010","2010","X",115.8271,5.5,148.4639,0.7238296,0.3172431,0.1730014,0.4808745,0.3762623,114.9759,0.2372648,-1,0.236295,"VUT_N2010X",0.02683,0.04062,0.05038,0.06101,0.07195,0.08338,0.09783,0.1199,0.1541,0.294
0,1,"VEN","Venezuela, Republica Bolivariana de","LAC","N","2010","2006","Y",2.915005,5.5,392.9148,0.270251,0.1325208,0.09528765,0.1216311,0.4694131,284.7123,0.9647784,-1,29.028033,"VEN_N2006Y",0.005319,0.02652,0.03995,0.05226,0.06544,0.08005,0.09858,0.1245,0.1667,0.3407
0,1,"VNM","Vietnam","EAP","N","2010","2010","X",7624.973,5.5,231.5493,0.4770644,0.1649361,0.07782737,0.2323049,0.3925272,172.685,0.2588461,-1,86.9325,"VNM_N2010X",0.02534,0.03924,0.04948,0.05891,0.06937,0.0806,0.09643,0.1177,0.1542,0.3087
0,1,"WBG","West Bank and Gaza","MNA","N","2010","2010","X",2.5228,5.5,330.2698,0.2186352,0.05292161,0.01913484,0.0671239,0.3529443,258.2085,0.2048599,-1,3.811102,"WBG_N2010X",0.03051,0.04416,0.05352,0.06349,0.07294,0.08432,0.09911,0.1197,0.1544,0.2778
1,1,"YEM","Yemen, Republic of","MNA","N","2010","","X",111.303,5.5,149.9665,0.7367174,0.3023337,0.1552873,0.4406333,-1,-1,-1,-1,23.606779,"YEM_N2005X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"ZMB","Zambia","SSA","N","2010","2010","X",2505.341,5.5,78.63681,0.9046653,0.6426527,0.4973755,1.350005,0.5562149,40.81127,0.5391354,-1,13.850033,"ZMB_N2010X",0.01493,0.02317,0.03018,0.03743,0.04662,0.05826,0.07517,0.1037,0.1582,0.4523
0,0,"ZWE","Zimbabwe","SSA","N","2010","2011","X",0.5359763,5.5,130.38,0.7876616,0.407923,0.2504446,0.6765276,0.4315358,90.71562,0.3111535,0.3883556,14.086317,"ZWE_N2011X",0.02476,0.03348,0.04258,0.0524,0.06346,0.07656,0.09323,0.1169,0.1583,0.3383
0,1,"ALB","Albania","ECA","N","2008","2008","X",58.16801,5.5,237.5219,0.358052,0.08982916,0.03239907,0.1136926,0.2998467,198.7645,0.1488934,-1,2.947314,"ALB_N2008X",0.03734,0.05137,0.06088,0.06984,0.07912,0.08924,0.103,0.1193,0.1454,0.2446
1,0,"DZA","Algeria","MNA","N","2008","","X",31.77229,5.5,225.3029,0.3815045,0.1029258,0.04018,0.1354613,-1,-1,-1,-1,34.860715,"DZA_N1995X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"AGO","Angola","SSA","N","2008","2008.5","X",73.83312,5.5,121.4568,0.7934849,0.4264973,0.2712125,0.7240293,-1,-1,-1,-1,21.75942,"AGO_N2008X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"ARG","Argentina","LAC","U","2008","2008","Y",2.768382,5.5,615.3785,0.1485576,0.05766408,0.03204916,0.08698002,0.4452716,455.1073,0.3853778,-1,36.59532856,"ARG_U2008Y",0.01299,0.02738,0.03955,0.05205,0.066,0.08248,0.1021,0.1291,0.1721,0.3162
0,1,"ARM","Armenia","ECA","N","2008","2008","X",183.7796,5.5,188.2848,0.5353098,0.1615909,0.06533657,0.2124107,0.2918814,159.8319,0.1397946,-1,2.90822,"ARM_N2008X",0.03854,0.05267,0.0608,0.06992,0.0795,0.09063,0.1041,0.1203,0.1466,0.2369
0,1,"AUS","Australia","OHI","N","2008","2008","Y",1.526641,5.5,1667.403,0.006689799,0.005170634,0.004240973,0.01334916,0.3542706,1312.509,0.2247507,-1,21.2492,"AUS_N2008Y",0.02801,0.04427,0.05342,0.06266,0.07352,0.0857,0.1023,0.1227,0.1533,0.2741
0,1,"AUT","Austria","OHI","N","2008","2008","Y",0.8475838,5.5,1629.285,0.009927884,0.005155276,0.003734684,0.01074457,0.3043618,1428.334,0.1733297,-1,8.321496,"AUT_N2008Y",0.03017,0.04979,0.0616,0.07138,0.08186,0.09325,0.1056,0.1204,0.1452,0.2408
0,1,"AZE","Azerbaijan","ECA","N","2008","2005","X",0.3294187,5.5,412.8644,0.000165067,6.680024E-06,2.703309E-07,6.81895E-06,0.1663503,381.5835,0.04534925,-1,8.7634,"AZE_N2005X",0.06102,0.07269,0.0792,0.08484,0.08963,0.09554,0.1028,0.1123,0.1278,0.1741
1,1,"BGD","Bangladesh","SAS","N","2008","","X",24.84915,5.5,105.2117,0.8806125,0.4439073,0.2554083,0.6823041,-1,-1,-1,-1,148.805814,"BGD_N2005X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"BLR","Belarus","ECA","N","2008","2008","X",1832.435,5.5,425.8696,0.0532484,0.01060758,0.003305806,0.01291689,0.2782604,376.3409,0.1294524,-1,9.527985,"BLR_N2008X",0.0369,0.05305,0.06345,0.07295,0.08259,0.09421,0.1071,0.1219,0.1445,0.2233
0,1,"BEL","Belgium","OHI","N","2008","2008","Y",0.879014,5.5,1449.957,0.002492924,0.001450736,0.0008442436,0.002174164,0.283717,1267.143,0.1414014,-1,10.709973,"BEL_N2008Y",0.03426,0.05252,0.06458,0.07415,0.08298,0.09273,0.1055,0.1216,0.1447,0.227
0,1,"BLZ","Belize","LAC","N","2008","1999","Y",1.182611,5.5,257.4599,0.5396195,0.2519524,0.1545198,0.4279354,0.5326277,152.8637,0.5582195,-1,0.306165,"BLZ_N1999Y",0.009305,0.02282,0.03405,0.04285,0.05338,0.06665,0.08484,0.1092,0.1526,0.4243
1,1,"BEN","Benin","SSA","N","2008","","X",224.9172,5.5,83.07717,0.9067175,0.5682564,0.3936341,1.02533,-1,-1,-1,-1,8.696916,"BEN_N2003X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"BTN","Bhutan","SAS","N","2008","","X",16.96291,5.5,173.1598,0.6384918,0.2662262,0.1402865,0.3938305,-1,-1,-1,-1,0.70095,"BTN_N2007X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"BOL","Bolivia","LAC","N","2008","2008","Y",2.906106,5.5,328.9363,0.3917982,0.1805964,0.1121908,0.3228347,0.5081732,212.331,0.5033824,-1,9.599855,"BOL_N2008Y",0.008784,0.02288,0.03455,0.04542,0.05822,0.07261,0.09135,0.1178,0.163,0.3854
1,1,"BIH","Bosnia and Herzegovina","ECA","N","2008","","X",0.8669357,5.5,638.0609,0.02696588,0.006292754,0.002290602,0.008088115,-1,-1,-1,-1,3.763599,"BIH_N2007X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"BWA","Botswana","SSA","N","2008","","X",4.438053,5.5,315.1836,0.5586366,0.2751038,0.1673148,0.4559002,-1,-1,-1,-1,1.946351,"BWA_N2002X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"BRA","Brazil","LAC","N","2008","2008","Y",1.658783,5.5,484.1174,0.2886052,0.1189716,0.06710402,0.1878723,0.5404933,282.8698,0.54825,-1,192.979029,"BRA_N2008Y",0.01044,0.02146,0.03073,0.04064,0.05206,0.06616,0.08334,0.1095,0.1606,0.4251
0,1,"BGR","Bulgaria","ECA","N","2008","2008","Y",0.765068,5.5,491.5845,0.08472907,0.02964546,0.01515886,0.04524102,0.3357208,414.0016,0.204407,-1,7.492561,"BGR_N2008Y",0.02432,0.04512,0.05783,0.06846,0.07863,0.09002,0.1039,0.1217,0.1536,0.2564
1,1,"BFA","Burkina Faso","SSA","N","2008","","X",222.242,5.5,74.63837,0.9356147,0.6026505,0.4250237,1.10942,-1,-1,-1,-1,14.689726,"BFA_N2003X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"BDI","Burundi","SSA","N","2008","","X",487.3273,5.5,50.1461,0.9782045,0.7104333,0.5418079,1.407947,-1,-1,-1,-1,8.212264,"BDI_N2006X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"CPV","Cabo Verde","SSA","N","2008","2007.33","X",47.56514,5.5,252.1447,0.5151062,0.2041998,0.1061189,0.3015819,0.4718739,162.7982,0.3790471,-1,0.491723,"CPV_N2007X",0.01955,0.03023,0.03872,0.04873,0.05915,0.07129,0.0871,0.1126,0.1613,0.3714
1,1,"CMR","Cameroon","SSA","N","2008","","X",230.3753,5.5,126.7829,0.7875419,0.4175669,0.2622961,0.6944454,-1,-1,-1,-1,18.907008,"CMR_N2007X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"CAN","Canada","OHI","N","2008","","Y",1.284584,5.5,1687.268,0.004466824,0.002330781,0.001591105,0.003938413,-1,-1,-1,-1,33.245773,"CAN_N2007Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"CAF","Central African Republic","SSA","N","2008","2008","X",267.8691,5.5,73.71604,0.9283082,0.6656592,0.5181264,1.434254,0.5623661,40.6369,0.570637,-1,4.345386,"CAF_N2008X",0.01208,0.02125,0.03019,0.03972,0.05006,0.06113,0.07647,0.1006,0.1463,0.4622
1,1,"TCD","Chad","SSA","N","2008","","X",251.2962,5.5,90.68987,0.8891402,0.5305614,0.3614853,0.9647068,-1,-1,-1,-1,11.133861,"TCD_N2003X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"CHL","Chile","LAC","N","2008","","Y",391.6442,5.5,489.7113,0.1961546,0.06522327,0.03376962,0.09197899,-1,-1,-1,-1,16.661942,"CHL_N2006Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,"CHN","China","EAP","A","2008","2008","X",3.696112,5.5,186.5241,0.6046976,0.2745457,0.1568542,0.4344365,-1,-1,-1,-1,1324.655,"CHN_R2008X",0,0,0,0,0,0,0,0,0,0
0,0,"CHN","China","EAP","R","2008","2008","X",3.696112,5.5,117.3404,0.8347268,0.4271115,0.2573606,0.6969505,0.3939905,87.23042,0.2593052,0.3305092,708.17380955,"CHN_R2008X",0.02841,0.03841,0.04812,0.05801,0.06862,0.08071,0.09557,0.1161,0.1512,0.3148
0,0,"CHN","China","EAP","U","2008","2008","X",3.696112,5.5,265.9979,0.3404548,0.09928786,0.04139891,0.1328774,0.3515431,214.0613,0.2076508,0.2886785,616.48119045,"CHN_U2008X",0.03024,0.04282,0.05385,0.06431,0.07493,0.0865,0.1002,0.1186,0.1493,0.2792
0,1,"COL","Colombia","LAC","N","2008","2008","Y",1196.955,5.5,355.2353,0.4259401,0.1912991,0.114281,0.311362,0.5538965,199.7076,0.6200531,-1,44.901544,"COL_N2008Y",0.009408,0.02062,0.02962,0.03903,0.04999,0.0637,0.08166,0.1086,0.16,0.4374
1,1,"COM","Comoros","SSA","N","2008","","X",220.5725,5.5,212.7998,0.6339765,0.2969888,0.1737072,0.4772736,-1,-1,-1,-1,0.657229,"COM_N2004X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"ZAR","Congo, Democratic Republic of","SSA","N","2008","","X",537.7323,5.5,31.53357,0.992382,0.8149225,0.6901991,1.972591,-1,-1,-1,-1,60.373608,"ZAR_N2004X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"COG","Congo, Republic of","SSA","N","2008","","X",296.5003,5.5,96.85135,0.8685743,0.5403716,0.3817299,1.017353,-1,-1,-1,-1,4.115435,"COG_N2005X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"CRI","Costa Rica","LAC","N","2008","2008","Y",343.7857,5.5,582.5642,0.1549072,0.05279099,0.02765531,0.07565948,0.4867542,369.6325,0.4430601,-1,4.429508,"CRI_N2008Y",0.01505,0.02819,0.03786,0.04674,0.05728,0.07061,0.08847,0.1141,0.1647,0.377
0,1,"CIV","Cote d'Ivoire","SSA","N","2008","2008","X",235.6879,5.5,118.7811,0.8081229,0.4380643,0.2813999,0.7577909,0.4318373,84.71818,0.3251256,-1,19.497986,"CIV_N2008X",0.01845,0.03271,0.04431,0.05399,0.06464,0.07857,0.09601,0.1212,0.1637,0.3264
0,1,"HRV","Croatia","ECA","N","2008","2008","X",4.358503,5.5,819.2011,0.005664905,0.001252079,0.0004500205,0.001585425,0.3370877,657.3679,0.1894609,-1,4.434508,"HRV_N2008X",0.03291,0.04693,0.0571,0.06648,0.07525,0.0861,0.09846,0.1143,0.1437,0.2788
0,1,"CYP","Cyprus","OHI","N","2008","2008","Y",0.7115528,5.5,1532.973,0,0,0,0,0.3170582,1271.083,0.1663108,-1,1.081563,"CYP_N2008Y",0.03677,0.04974,0.05821,0.06724,0.07715,0.08851,0.1004,0.1161,0.1442,0.2617
0,1,"CZE","Czech Republic","ECA","N","2008","2008","Y",14.90097,5.5,804.4687,0.004915608,0.001203728,0.0005304405,0.001600713,0.2627872,707.9391,0.1215841,-1,10.384603,"CZE_N2008Y",0.03926,0.05863,0.06888,0.07694,0.08387,0.09184,0.1013,0.1144,0.1362,0.2286
0,1,"DNK","Denmark","OHI","N","2008","2008","Y",8.523886,5.5,1465.055,0.006988592,0.002938991,0.001781971,0.004729429,0.2524446,1313.145,0.1167199,-1,5.493621,"DNK_N2008Y",0.03955,0.05892,0.06863,0.07673,0.0852,0.09438,0.105,0.1198,0.1415,0.2102
1,1,"DJI","Djibouti","MNA","N","2008","","X",101.4806,5.5,151.4479,0.7217195,0.3438617,0.2068293,0.5833035,-1,-1,-1,-1,0.822934,"DJI_N2002X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"DOM","Dominican Republic","LAC","N","2008","2008","Y",20.74103,5.5,346.3927,0.3518074,0.1280788,0.06338802,0.1846226,0.4781542,224.9074,0.398497,-1,9.63652,"DOM_N2008Y",0.01742,0.02882,0.03814,0.04807,0.05898,0.07182,0.08898,0.1142,0.1584,0.3752
0,1,"ECU","Ecuador","LAC","N","2008","2008","Y",0.5472345,5.5,339.1823,0.3822242,0.1579135,0.08907261,0.2542778,0.4972596,215.9004,0.4566272,-1,14.447562,"ECU_N2008Y",0.01262,0.02564,0.03546,0.04589,0.05772,0.07124,0.08927,0.1164,0.1651,0.3807
1,1,"EGY","Egypt, Arab Republic of","MNA","N","2008","","X",2.777,5.5,148.9722,0.7537203,0.2749565,0.1253718,0.3766242,-1,-1,-1,-1,80.953881,"EGY_N2004X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"SLV","El Salvador","LAC","N","2008","2008","Y",0.5307735,5.5,288.2603,0.4341428,0.168811,0.08864199,0.2532138,0.4688556,189.2859,0.382817,-1,6.110301,"SLV_N2008Y",0.01702,0.02934,0.03919,0.04921,0.05997,0.07324,0.09106,0.1165,0.1633,0.3612
0,1,"EST","Estonia","ECA","N","2008","2008","Y",0.6085634,5.5,725.6541,0.02235161,0.008789339,0.005046717,0.0163355,0.3191621,602.4997,0.1810114,-1,1.33709,"EST_N2008Y",0.02911,0.04882,0.06048,0.0692,0.07725,0.08865,0.1034,0.1227,0.1514,0.249
1,1,"ETH","Ethiopia","SSA","N","2008","","X",5.438614,5.5,84.83531,0.9417287,0.5325542,0.3334183,0.8735397,-1,-1,-1,-1,83.184892,"ETH_N2004X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"FJI","Fiji","EAP","N","2008","","X",1.216541,5.5,234.1211,0.4990358,0.1623422,0.07321672,0.2232498,-1,-1,-1,-1,0.84334,"FJI_N2002X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"FIN","Finland","OHI","N","2008","2008","Y",0.9802463,5.5,1439.422,0.002456276,0.0008945492,0.0003257851,0.001112335,0.2783617,1239.821,0.132378,-1,5.313399,"FIN_N2008Y",0.03762,0.05524,0.06487,0.07322,0.08166,0.09161,0.1037,0.1199,0.1429,0.2293
0,1,"FRA","France","OHI","N","2008","2008","Y",0.8797541,5.5,1583.175,0,0,0,0,0.3299425,1298.573,0.1845564,-1,64.37499,"FRA_N2008Y",0.03208,0.04706,0.05807,0.06758,0.07685,0.08781,0.1008,0.1179,0.1453,0.2666
0,1,"GAB","Gabon","SSA","N","2008","2005","X",359.2185,5.5,191.1363,0.6121909,0.2545798,0.1354509,0.3818849,0.4218499,135.8265,0.3011957,-1,1.536411,"GAB_N2005X",0.02273,0.03547,0.04551,0.0551,0.06559,0.07806,0.09424,0.1166,0.1553,0.3315
1,1,"GMB","Gambia, The","SSA","N","2008","","X",10.82647,5.5,114.6821,0.8417673,0.464977,0.3016566,0.8063453,-1,-1,-1,-1,1.588572,"GMB_N2003X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"GEO","Georgia","ECA","N","2008","2008","X",0.8419071,5.5,168.1517,0.6343657,0.2704265,0.1498903,0.4214205,0.3820928,133.2903,0.2557546,-1,4.03,"GEO_N2008X",0.02229,0.03755,0.04911,0.06062,0.07286,0.08651,0.1023,0.1238,0.1592,0.2857
