ID WHO city,Region,iso3,Country,City/Town,"PM10 Annual mean, ug/m3",Year,Number and type of monitoring stations (PM10),note on converted PM10,"PM2.5 Annual mean, ug/m3",Year,Number and type of monitoring stations (PM2.5),note on converted PM2.5,Temporal coverage,for air quality
697,Amr LMI,SLV,El Salvador,San Salvador,77,2014,-,converted from PM2.5,42,2014,"2 stations, urban",measured data,PM10: NA; PM2.5:>75%,"Informe Annual Monitoreo de la Calidad del Aire en el Area Metropolitana de San Salvador 2014, Ministerio de Medio Ambiente y Recurso Naturales"
698,Eur HI,EST,Estonia,KOHTLA-JARVE,17,2013,"1 station, background, urban",measured data,6,2013,"1 station, background, urban",measured data,PM10: >75%; PM2.5:>75%,"European Environment Agency, Air quality e-reporting database"
699,Eur HI,EST,Estonia,NARVA,14,2013,"1 station, background, urban",measured data,8,2013,"1 station, background, urban",measured data,PM10: >75%; PM2.5:>75%,"European Environment Agency, Air quality e-reporting database"
700,Eur HI,EST,Estonia,TALLINN,14,2013,"3 stations, backgroun urban, traffic urban, industrial, urban",measured data,8,2013,"1 station, industrial, urban",measured data,PM10: >75%; PM2.5:NA,"European Environment Agency, Air quality e-reporting database"
701,Eur HI,EST,Estonia,TARTU,17,2013,"1 station, background, urban",measured data,8,2013,"1 station, background, urban",measured data,PM10: >75%; PM2.5:>75%,"European Environment Agency, Air quality e-reporting database"
702,Eur HI,FIN,Finland,Harjavalta,12,2014,"2 stations, suburban industrial",measured data,7,2014,"1 station, suburban industrial",measured data,PM10: >75%; PM2.5:>75%,Finnish Meteorological Institute
703,Eur HI,FIN,Finland,Helsinki,19,2014,"3 stations, urban background",measured data,9,2014,"2 stations, urban background",measured data,PM10: >75%; PM2.5:>75%,Finnish Meteorological Institute
704,Eur HI,FIN,Finland,Hyvinkää,16,2014,"1 station, urban traffic",measured data,8,2014,-,converted from PM10,PM10: >75%; PM2.5:NA,Finnish Meteorological Institute
705,Eur HI,FIN,Finland,Imatra,13,2014,"3 stations, urban traffic",measured data,7,2014,-,converted from PM10,PM10: >75%; PM2.5:NA,Finnish Meteorological Institute
706,Eur HI,FIN,Finland,Jyväskylä,13,2014,"2 stations, background suburban, traffic, urban",measured data,6,2014,-,converted from PM10,PM10: >75%; PM2.5:NA,Finnish Meteorological Institute
707,Eur HI,FIN,Finland,Kajaani,13,2014,"1 station, urban traffic",measured data,7,2014,-,converted from PM10,PM10: >75%; PM2.5:NA,Finnish Meteorological Institute
708,Eur HI,FIN,Finland,Kotka,15,2014,"1 station, suburban industrial",measured data,8,2014,-,converted from PM10,PM10: >75%; PM2.5:NA,Finnish Meteorological Institute
709,Eur HI,FIN,Finland,Kouvola,15,2014,"1 station, urban background",measured data,7,2014,-,converted from PM10,PM10: >75%; PM2.5:NA,Finnish Meteorological Institute
710,Eur HI,FIN,Finland,Kuopio,15,2014,"3 stations, urban background",measured data,6,2014,"1 station, urban background",measured data,PM10: >75%; PM2.5:NA,Finnish Meteorological Institute
711,Eur HI,FIN,Finland,Lahti,15,2014,"2 stations, urban traffic",measured data,8,2014,"1 station, urban traffic",measured data,PM10: >75%; PM2.5:>75%,Finnish Meteorological Institute
712,Eur HI,FIN,Finland,Lappeenranta,16,2014,"3 stations, suburban traffic",measured data,8,2014,"1 station, suburban traffic",measured data,PM10: >75%; PM2.5:NA,Finnish Meteorological Institute
713,Eur HI,FIN,Finland,Lohja,11,2014,"1 station, urban background",measured data,6,2014,"1 station, urban background",measured data,PM10: >75%; PM2.5:>75%,Finnish Meteorological Institute
714,Eur HI,FIN,Finland,Mikkeli,14,2014,"1 station, urban traffic",measured data,7,2014,-,converted from PM10,PM10: >75%; PM2.5:NA,Finnish Meteorological Institute
715,Eur HI,FIN,Finland,Muonio,4,2014,"1 station, rural background (remote background)",measured data,2.21,2014,-,converted from PM10,PM10: <75 % but annually representative; PM2.5:NA,Finnish Meteorological Institute
716,Eur HI,FIN,Finland,Oulu,14,2014,"2 stations, suburban background, urban traffic",measured data,8,2014,"1 station, urban traffic",measured data,PM10: >75%; PM2.5:>75%,Finnish Meteorological Institute
717,Eur HI,FIN,Finland,Pietarsaari,16,2014,"1 station, urban traffic",measured data,8,2014,-,converted from PM10,PM10: >75%; PM2.5:NA,Finnish Meteorological Institute
718,Eur HI,FIN,Finland,Pori,14,2014,"1 station, urban traffic",measured data,7,2014,-,converted from PM10,PM10: >75%; PM2.5:NA,Finnish Meteorological Institute
719,Eur HI,FIN,Finland,Raahe,9,2014,"1 station, urban traffic",measured data,5,2014,-,converted from PM10,PM10: >75%; PM2.5:NA,Finnish Meteorological Institute
720,Eur HI,FIN,Finland,Tampere,18,2014,"2 stations, suburban traffic",measured data,9,2014,"1 station, suburban traffic",measured data,PM10: >75%; PM2.5:>75%,Finnish Meteorological Institute
721,Eur HI,FIN,Finland,Turku,15,2014,"1 station, urban traffic",measured data,8,2014,-,converted from PM10,PM10: >75%; PM2.5:NA,Finnish Meteorological Institute
722,Eur HI,FIN,Finland,Vaasa,14,2014,"2 stations, urban background, urban traffic",measured data,7,2014,"1 station, background urban",measured data,PM10: >75%; PM2.5:>75%,Finnish Meteorological Institute
723,Eur HI,FIN,Finland,Valkeakoski,13,2014,"1 station, suburban traffic",measured data,6,2014,-,converted from PM10,PM10: >75%; PM2.5:NA,Finnish Meteorological Institute
724,Eur HI,FIN,Finland,Vantaa,16,2014,"1 station, suburban traffic",measured data,8,2014,"1 station, suburban traffic",measured data,PM10: >75%; PM2.5:>75%,Finnish Meteorological Institute
725,Eur HI,FIN,Finland,Virolahti,13,2014,"1 station, Background urban",measured data,7,2014,"1 station, Background urban",measured data,PM10: >75%; PM2.5:>75%,Finnish Meteorological Institute
726,Eur HI,FRA,France,AGEN,15,2014,"1 station, Background urban",measured data,9,2014,-,converted from PM10,PM10: >75%; PM2.5:NA,"Ministère de l'environnement, de l'énergie et de la mer"
727,Eur HI,FRA,France,AIRVAULT,16,2014,"1 station, Industrial rural",measured data,10,2014,-,converted from PM10,PM10: >75%; PM2.5:NA,"Ministère de l'environnement, de l'énergie et de la mer"
728,Eur HI,FRA,France,AIX-EN-PROVENCE,24,2014,"2 stations, Background urban",measured data,13,2014,"1 station, Background urban",measured data,PM10: >75%; PM2.5:>75%,"Ministère de l'environnement, de l'énergie et de la mer"
729,Eur HI,FRA,France,AJACCIO,24,2014,"2 stations, Background urban",measured data,10,2014,"1 station, Background urban",measured data,PM10: >75%; PM2.5:>75%,"Ministère de l'environnement, de l'énergie et de la mer"
730,Eur HI,FRA,France,ALBERTVILLE,17,2014,"1 station, Background urban",measured data,11,2014,-,converted from PM10,PM10: >75%; PM2.5:NA,"Ministère de l'environnement, de l'énergie et de la mer"
731,Eur HI,FRA,France,ALBI,16,2014,"1 station, Background urban",measured data,15,2014,"1 station, Background urban",measured data,PM10: >75%; PM2.5:>75%,"Ministère de l'environnement, de l'énergie et de la mer"
732,Eur HI,FRA,France,AMIENS,21,2014,"2 stations, Background urban",measured data,13,2014,"1 station, Background urban",measured data,PM10: >75%; PM2.5:>75%,"Ministère de l'environnement, de l'énergie et de la mer"
733,Eur HI,FRA,France,ANGERS,19,2014,"1 station, Background urban",measured data,12,2014,"1 station, Background urban",measured data,PM10: >75%; PM2.5:>75%,"Ministère de l'environnement, de l'énergie et de la mer"
734,Eur HI,FRA,France,ANGLET,27,2014,"1 station, Traffic urban",measured data,17,2014,-,converted from PM10,PM10: >75%; PM2.5:NA,"Ministère de l'environnement, de l'énergie et de la mer"
735,Eur HI,FRA,France,ANGOULEME,20,2014,"2 stations, background urban, traffic urban",measured data,10,2014,"1 station, background urban",measured data,PM10: <75 % but annually representative; PM2.5:>75%,"Ministère de l'environnement, de l'énergie et de la mer"
736,Eur HI,FRA,France,ANNECY,21,2014,"3 stations, background urban, traffic, urban",measured data,16,2014,"1 station, background urban",measured data,PM10: >75%; PM2.5: >75%,"Ministère de l'environnement, de l'énergie et de la mer"
737,Eur HI,FRA,France,ANNEMASSE,17,2014,"1 station, Background urban",measured data,12,2014,"1 station, Background urban",measured data,PM10: >75%; PM2.5:>75%,"Ministère de l'environnement, de l'énergie et de la mer"
738,Eur HI,FRA,France,ANTIBES,26,2014,"1 station, Background suburban",measured data,16,2014,-,converted from PM10,PM10: <75%; PM2.5:NA,"Ministère de l'environnement, de l'énergie et de la mer"
739,Eur HI,FRA,France,ARLES,26,2014,"1 station, Background urban",measured data,16,2014,-,converted from PM10,PM10: >75%; PM2.5:NA,"Ministère de l'environnement, de l'énergie et de la mer"
740,Eur HI,FRA,France,ARMENTIERES,18,2014,"1 station, Background urban",measured data,11,2014,-,converted from PM10,PM10: >75%; PM2.5:NA,"Ministère de l'environnement, de l'énergie et de la mer"
741,Eur HI,FRA,France,ARREST,18,2014,"1 station, Background rural",measured data,11,2014,-,converted from PM10,PM10: <75%; PM2.5:NA,"Ministère de l'environnement, de l'énergie et de la mer"
742,Eur HI,FRA,France,ATTON,15,2014,"1 station, Industrial rural",measured data,9,2014,-,converted from PM10,PM10: >75%; PM2.5:NA,"Ministère de l'environnement, de l'énergie et de la mer"
743,Eur HI,FRA,France,AURILLAC,14,2014,"1 station, Traffic urban",measured data,9,2014,-,converted from PM10,PM10: >75%; PM2.5:NA,"Ministère de l'environnement, de l'énergie et de la mer"
744,Eur HI,FRA,France,AUXERRE,15,2014,"1 station, Background urban",measured data,10,2014,"1 station, Background urban",measured data,PM10: >75%; PM2.5:>75%,"Ministère de l'environnement, de l'énergie et de la mer"
745,Eur HI,FRA,France,AVIGNON,22,2014,"2 stations, Background urban",measured data,13,2014,"1 station, Background urban",measured data,PM10: >75%; PM2.5:>75%,"Ministère de l'environnement, de l'énergie et de la mer"
746,Eur HI,FRA,France,AYTRE,22,2014,"1 station, Background suburban",measured data,14,2014,-,converted from PM10,PM10: >75%; PM2.5:NA,"Ministère de l'environnement, de l'énergie et de la mer"
747,Eur HI,FRA,France,BAIE-MAHAULT,15,2014,"1 station, Background suburban",measured data,9,2014,-,converted from PM10,PM10: <75%; PM2.5:NA,"Ministère de l'environnement, de l'énergie et de la mer"
748,Eur HI,FRA,France,BAR-LE-DUC,17,2014,"1 station, Background urban",measured data,11,2014,-,converted from PM10,PM10: >75%; PM2.5:NA,"Ministère de l'environnement, de l'énergie et de la mer"
749,Eur HI,FRA,France,BASSENS,18,2014,"1 station, Background urban",measured data,11,2014,"1 station, Background urban",measured data,PM10: >75%; PM2.5:>75%,"Ministère de l'environnement, de l'énergie et de la mer"
750,Eur HI,FRA,France,BASTIA,23,2014,"2 stations, Background urban",measured data,11,2014,"1 station, Background urban",measured data,PM10: >75%; PM2.5:NA,"Ministère de l'environnement, de l'énergie et de la mer"
751,Eur HI,FRA,France,BAYONNE,19,2014,"1 station, Background urban",measured data,8,2014,"1 station, Background urban",measured data,PM10: >75%; PM2.5:>75%,"Ministère de l'environnement, de l'énergie et de la mer"
752,Eur HI,FRA,France,BEAUVAIS,22,2014,"1 station, Traffic urban",measured data,15,2014,"1 station, Traffic urban",measured data,PM10: >75%; PM2.5:>75%,"Ministère de l'environnement, de l'énergie et de la mer"
753,Eur HI,FRA,France,BELFORT,16,2014,"1 station, Traffic urban",measured data,10,2014,-,converted from PM10,PM10: >75%; PM2.5:NA,"Ministère de l'environnement, de l'énergie et de la mer"
754,Eur HI,FRA,France,BELLEVILLE-SUR-MEUSE,22,2014,-,converted from PM2.5,14,2014,"1 station, Traffic urban",measured data,PM10: NA; PM2.5:>75%,"Ministère de l'environnement, de l'énergie et de la mer"
755,Eur HI,FRA,France,BESANCON,22,2014,"2 stations, Background urban",measured data,14,2014,"1 station, Background urban",measured data,PM10: >75%; PM2.5:>75%,"Ministère de l'environnement, de l'énergie et de la mer"
756,Eur HI,FRA,France,BESSIERES,18,2014,"1 station, Industrial rural",measured data,11,2014,-,converted from PM10,PM10: >75%; PM2.5:NA,"Ministère de l'environnement, de l'énergie et de la mer"
757,Eur HI,FRA,France,BETHENY,19,2014,"1 station, Background suburban",measured data,12,2014,-,converted from PM10,PM10: >75%; PM2.5:NA,"Ministère de l'environnement, de l'énergie et de la mer"
758,Eur HI,FRA,France,BETHUNE,21,2014,"1 station, Background urban",measured data,13,2014,"1 station, Background urban",measured data,PM10: >75%; PM2.5:>75%,"Ministère de l'environnement, de l'énergie et de la mer"
759,Eur HI,FRA,France,BILLERE,16,2014,"1 station, Background urban",measured data,10,2014,"1 station, Background urban",measured data,PM10: >75%; PM2.5:>75%,"Ministère de l'environnement, de l'énergie et de la mer"
760,Eur HI,FRA,France,BIZANOS,15,2014,"1 station, Background urban",measured data,9,2014,-,converted from PM10,PM10: >75%; PM2.5:NA,"Ministère de l'environnement, de l'énergie et de la mer"
761,Eur HI,FRA,France,BLENOD-LES-PONT-A-MOUSSON,18,2014,"1 station, Industrial suburban",measured data,11,2014,-,converted from PM10,PM10: >75%; PM2.5:NA,"Ministère de l'environnement, de l'énergie et de la mer"
762,Eur HI,FRA,France,BLOIS,16,2014,"1 station, Background urban",measured data,10,2014,-,converted from PM10,PM10: >75%; PM2.5:NA,"Ministère de l'environnement, de l'énergie et de la mer"
763,Eur HI,FRA,France,BOBIGNY,22,2014,"1 station, Background urban",measured data,14,2014,"1 station, Background urban",measured data,PM10: >75%; PM2.5:>75%,"Ministère de l'environnement, de l'énergie et de la mer"
764,Eur HI,FRA,France,BOIS-HERPIN,17,2014,"1 station, Background rural",measured data,8,2014,"1 station, Background rural",measured data,PM10: >75%; PM2.5:>75%,"Ministère de l'environnement, de l'énergie et de la mer"
765,Eur HI,FRA,France,BORDEAUX,22,2014,"3 stations, background urban, traffic, urban",measured data,14,2014,-,converted from PM10,PM10: >75%; PM2.5:NA,"Ministère de l'environnement, de l'énergie et de la mer"
766,Eur HI,FRA,France,BOULOGNE-SUR-MER,23,2014,"1 station, Traffic urban",measured data,14,2014,-,converted from PM10,PM10: >75%; PM2.5:NA,"Ministère de l'environnement, de l'énergie et de la mer"
767,Eur HI,FRA,France,BOURG-EN-BRESSE,17,2014,"1 station, Background urban",measured data,11,2014,-,converted from PM10,PM10: >75%; PM2.5:NA,"Ministère de l'environnement, de l'énergie et de la mer"
768,Eur HI,FRA,France,BOURGES,19,2014,"2 stations, background urban, traffic urban",measured data,12,2014,-,converted from PM10,PM10: >75%; PM2.5:NA,"Ministère de l'environnement, de l'énergie et de la mer"
769,Eur HI,FRA,France,BOURG-LES-VALENCE,20,2014,"1 station, Traffic urban",measured data,14,2014,"1 station, Traffic urban",measured data,PM10: >75%; PM2.5:>75%,"Ministère de l'environnement, de l'énergie et de la mer"
770,Eur HI,FRA,France,BOURGOIN-JALLIEU,16,2014,"1 station, Background urban",measured data,10,2014,-,converted from PM10,PM10: >75%; PM2.5:NA,"Ministère de l'environnement, de l'énergie et de la mer"
771,Eur HI,FRA,France,BREST,20,2014,"2 stations, background urban, traffic urban",measured data,13,2014,"1 station, background urban",measured data,PM10: >75%; PM2.5:>75%,"Ministère de l'environnement, de l'énergie et de la mer"
772,Eur HI,FRA,France,BRIVE-LA-GAILLARDE,21,2014,"1 station, Background urban",measured data,13,2014,-,converted from PM10,PM10: >75%; PM2.5:NA,"Ministère de l'environnement, de l'énergie et de la mer"
773,Eur HI,FRA,France,CAEN,20,2014,"2 stations, Background urban",measured data,11,2014,"1 station, Background urban",measured data,PM10: >75%; PM2.5:>75%,"Ministère de l'environnement, de l'énergie et de la mer"
774,Eur HI,FRA,France,CAGNES-SUR-MER,23,2014,"1 station, Background urban",measured data,14,2014,-,converted from PM10,PM10: >75%; PM2.5:NA,"Ministère de l'environnement, de l'énergie et de la mer"
775,Eur HI,FRA,France,CALAIS,22,2014,"2 stations, Background urban",measured data,15,2014,"1 station, Background urban",measured data,PM10: >75%; PM2.5:>75%,"Ministère de l'environnement, de l'énergie et de la mer"
776,Eur HI,FRA,France,CAMBRAI,21,2014,"1 station, Background urban",measured data,11,2014,"1 station, Background urban",measured data,PM10: >75%; PM2.5:>75%,"Ministère de l'environnement, de l'énergie et de la mer"
777,Eur HI,FRA,France,CAMPAGNE-LES-BOULONNAIS,19,2014,"1 station, Background urban",measured data,14,2014,"1 station, Background urban",measured data,PM10: >75%; PM2.5:>75%,"Ministère de l'environnement, de l'énergie et de la mer"
778,Eur HI,FRA,France,CANNES,22,2014,"1 station, Background urban",measured data,14,2014,"1 station, Background urban",measured data,PM10: >75%; PM2.5:>75%,"Ministère de l'environnement, de l'énergie et de la mer"
779,Eur HI,FRA,France,CAPPELLE-LA-GRANDE,24,2014,-,converted from PM2.5,15,2014,"1 station, Background suburban",measured data,PM10: NA; PM2.5:>75%,"Ministère de l'environnement, de l'énergie et de la mer"
